ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
66287	09/14/2021 13:34:24	1	21	272940	1	87	271320	275240	1	88	274021	278638	1	89	276721	2	1027	correct	279688	1	90	279420	mac_59169.png	mac_Medaille.png	inorganic	39122	ok
66287	09/14/2021 13:34:36	1	22	283953	1	91	282121	286336	1	92	284820	290734	1	94	290221	3	756	correct	291517	1	94	290221	foc_02157.png	foc_Brombeere.png	organic	39122	ok
66287	09/14/2021 13:34:47	1	23	295516	1	95	292920	297765	1	96	295620	301231	1	98	301020	2	764	correct	302031	1	98	301020	maw_04767.png	maw_Pingpongschlaeger.png	inorganic	39122	ok
66287	09/14/2021 13:34:57	1	24	306479	1	100	306421	308512	1	100	306421	313443	1	102	311820	2	781	correct	314260	1	102	311820	far_00736.png	far_Heissluftballon.png	inorganic	39122	ok
66287	09/14/2021 13:35:08	1	25	316975	1	103	314521	318575	1	104	317220	323273	1	106	322621	3	648	correct	323973	1	106	322621	foa_00207.png	foa_Marienkaefer.png	organic	39122	ok
66287	09/14/2021 13:35:19	1	26	328105	1	108	328020	331471	1	109	330720	334819	1	110	333420	3	1149	correct	336002	1	110	333420	moh_06446.png	moh_Birne.png	organic	39122	ok
66287	09/14/2021 13:35:31	1	27	339185	1	112	338820	342267	1	113	341520	345899	1	114	344220	2	867	correct	346799	1	114	344220	mao_11634.png	mao_Stempel.png	inorganic	39122	ok
66287	09/14/2021 13:35:42	1	28	350914	1	116	349620	353546	1	117	352320	357445	1	118	355020	3	1016	correct	358495	1	119	357720	foj_08220.png	foj_Waffel.png	organic	39122	ok
66287	09/14/2021 13:35:51	1	29	361777	1	120	360420	363426	1	121	363120	366925	1	122	365820	3	1005	correct	367958	1	122	365820	mot_69374.png	mot_Hotdog.png	organic	39122	ok
66287	09/14/2021 13:36:03	1	30	370474	1	123	368520	373290	1	124	371220	377672	1	126	376619	3	1234	correct	378938	1	126	376619	moj_11821.png	moj_Walnuss.png	organic	39122	ok
66287	09/14/2021 13:36:15	1	31	382403	1	128	382020	385935	1	129	384719	390151	1	130	387420	3	554	correct	390734	1	131	390120	fot_00797.png	fot_Salat.png	organic	39122	ok
66287	09/14/2021 13:36:26	1	32	395249	1	132	392819	397115	1	133	395520	401164	1	135	400919	2	930	correct	402130	1	135	400919	mai_06530.png	mai_Auto.png	inorganic	39122	ok
66287	09/14/2021 13:36:37	1	33	405829	1	136	403620	407428	1	137	406320	411943	1	139	411720	2	570	correct	412543	1	139	411720	mat_23275.png	mat_Helm.png	inorganic	39122	ok
66287	09/14/2021 13:36:49	1	34	416708	1	140	414420	419557	1	141	417119	424472	1	143	422519	2	966	correct	425472	1	144	425219	mae_01010.png	mae_Schach.png	inorganic	39122	ok
66287	09/14/2021 13:36:59	1	35	428621	1	145	427920	430554	1	145	427920	433903	1	147	433319	3	1265	correct	435202	1	147	433319	foi_03389.png	foi_Pflanze.png	organic	39122	ok
66287	09/14/2021 13:37:11	1	36	438901	1	149	438719	441200	1	149	438719	446132	1	151	444120	3	909	correct	447065	1	152	446819	mos_20953.png	mos_Eintagsfliege.png	organic	39122	ok
66287	09/14/2021 13:37:23	1	37	451213	1	153	449519	453729	1	154	452220	457828	1	156	457619	2	814	correct	458678	1	156	457619	fan_17286.png	fan_Lampe.png	inorganic	39122	ok
66287	09/14/2021 13:37:35	1	38	462976	1	157	460319	465642	1	158	463019	469874	1	160	468419	3	994	correct	470907	1	160	468419	mom_59361.png	mom_Ei.png	organic	39122	ok
66287	09/14/2021 13:37:45	1	39	475155	1	162	473819	477088	1	163	476519	480170	1	164	479219	3	822	correct	481020	1	164	479219	mol_07679.png	mol_Schimpanse.png	organic	39122	ok
66287	09/14/2021 13:37:55	1	40	484502	1	165	481919	486818	1	166	484619	490750	1	168	490020	3	971	correct	491750	1	168	490020	foq_16799.png	foq_Fenchel.png	organic	39122	ok
66287	09/14/2021 13:38:07	1	41	494549	1	169	492719	497564	1	170	495419	502096	1	172	500819	3	932	correct	503062	1	172	500819	mob_00760.png	mob_Igel.png	organic	39122	ok
66287	09/14/2021 13:38:18	1	42	506661	1	174	506219	508561	1	174	506219	512843	1	176	511619	2	1339	correct	514209	1	176	511619	mas_41366.png	mas_Bueroklammer.png	inorganic	39122	ok
66287	09/14/2021 13:38:28	1	43	517641	1	178	517019	519923	1	179	519719	523022	1	180	522419	3	1193	correct	524239	1	180	522419	mof_02408.png	mof_Hahn.png	organic	39122	ok
66287	09/14/2021 13:38:38	1	44	527687	1	181	525119	529287	1	182	527819	533619	1	184	533219	2	975	correct	534618	1	184	533219	fac_02146.png	fac_Haarbuerste.png	inorganic	39122	ok
66287	09/14/2021 13:38:49	1	45	538367	1	185	535919	541616	1	187	541319	545498	1	188	544018	2	888	correct	546414	1	188	544018	maj_01545.png	maj_Krawatte.png	inorganic	39122	ok
66287	09/14/2021 13:39:02	1	46	549147	1	189	546719	551429	1	190	549419	556478	1	192	554819	2	230	correct	556744	1	192	554819	fax_14883.png	fax_Fahrrad.png	inorganic	39122	ok
66287	09/14/2021 13:39:13	1	47	561543	1	194	560218	564358	1	195	562919	568890	1	197	568318	2	1271	incorrect	570206	1	197	568318	foe_08236.png	foe_Adler.png	organic	39122	ok
66287	09/14/2021 13:39:24	1	48	573039	1	198	571019	576204	1	199	573719	580553	1	201	579119	2	609	correct	581186	1	201	579119	faj_07783.png	faj_Parfuem.png	inorganic	39122	ok
66287	09/14/2021 13:39:34	1	49	584068	1	202	581819	586034	1	203	584518	590633	1	205	589918	2	453	correct	591116	1	205	589918	faw_14685.png	faw_Kuechenmaschine.png	inorganic	39122	ok
66287	09/14/2021 13:39:44	1	50	594082	1	206	592618	596181	1	207	595319	599830	1	208	598018	3	1001	correct	600863	1	209	600718	mon_69587.png	mon_Kartoffel.png	organic	39122	ok
66287	09/14/2021 13:39:54	1	51	604245	1	210	603419	607011	1	211	606118	610276	1	212	608818	2	1223	correct	611526	1	212	608818	map_49576.png	map_Globus.png	inorganic	39122	ok
66287	09/14/2021 13:40:05	1	52	614225	1	213	611519	616674	1	214	614218	621672	1	216	619619	2	729	correct	622439	1	217	622318	fai_07637.png	fai_Foehn.png	inorganic	39122	ok
66287	09/14/2021 13:40:17	1	53	625304	1	218	625018	627654	1	218	625018	631952	1	220	630418	2	523	correct	632502	1	220	630418	fag_06551.png	fag_Portemonnaie.png	inorganic	39122	ok
66287	09/14/2021 13:40:27	1	54	636901	1	222	635818	640016	1	223	638518	643332	1	224	641218	3	941	correct	644298	1	225	643918	for_15880.png	for_Seehund.png	organic	39122	ok
66287	09/14/2021 13:40:38	1	55	647147	1	226	646618	650229	1	227	649318	653861	1	228	652018	2	669	correct	654561	1	228	652018	fat_14140.png	fat_Einkaufswagen.png	inorganic	39122	ok
66287	09/14/2021 13:40:49	1	56	657627	1	230	657418	660726	1	231	660118	664658	1	232	662818	2	896	incorrect	665591	1	233	665518	fou_18966.png	fou_Feige.png	organic	39122	ok
66287	09/14/2021 13:41:01	1	57	668840	1	234	668218	672272	1	235	670918	676770	1	237	676318	2	543	correct	677337	1	237	676318	fab_06286.png	fab_Kinderwagen.png	inorganic	39122	ok
66287	09/14/2021 13:41:12	1	58	680786	1	238	679018	682768	1	239	681717	686984	1	240	684418	3	601	correct	687617	1	241	687118	fov_15193.png	fov_Zucchini.png	organic	39122	ok
66287	09/14/2021 13:41:22	1	59	691949	1	242	689817	694548	1	243	692518	698696	1	245	697917	2	1172	correct	699896	1	245	697917	fap_17119.png	fap_Kissen.png	inorganic	39122	ok
66287	09/14/2021 13:41:34	1	60	702312	1	246	700618	705111	1	247	703318	709743	1	249	708718	3	608	correct	710376	1	249	708718	fop_07937.png	fop_Koala.png	organic	39122	ok
66287	09/14/2021 13:41:47	1	61	714341	1	251	714117	716707	1	251	714117	721572	1	253	719518	2	830	incorrect	722438	1	254	722217	mou_06524.png	mou_Croissant.png	organic	39122	ok
66287	09/14/2021 13:41:58	1	62	726587	1	255	724918	729436	1	256	727617	733551	1	258	733018	3	566	correct	734151	1	258	733018	moe_23630.png	moe_Pommes.png	organic	39122	ok
66287	09/14/2021 13:42:08	1	63	738300	1	259	735717	740349	1	260	738417	743864	1	262	743817	3	888	correct	744781	1	262	743817	mog_03277.png	mog_Pilz.png	organic	39122	ok
66287	09/14/2021 13:42:20	1	64	747913	1	263	746517	750362	1	264	749218	754644	1	265	751917	3	863	correct	755544	1	266	754617	fok_09860.png	fok_Kaenguruh.png	organic	39122	ok
66287	09/14/2021 13:42:30	1	65	759676	1	267	757318	761408	1	268	760017	765840	1	270	765417	2	667	correct	766557	1	270	765417	mak_03979.png	mak_Socken.png	inorganic	39122	ok
66287	09/14/2021 13:42:40	1	66	770089	1	271	768117	772271	1	272	770817	776453	1	274	776217	2	844	correct	777320	1	274	776217	fal_07977.png	fal_Buegeleisen.png	inorganic	39122	ok
66287	09/14/2021 13:42:52	1	67	780102	1	275	778917	783351	1	276	781617	787866	1	278	787017	2	1131	correct	789032	1	278	787017	mal_20552.png	mal_Kugelschreiber.png	inorganic	39122	ok
66287	09/14/2021 13:43:02	1	68	791698	1	279	789717	794147	1	280	792417	797213	1	281	795117	2	880	correct	798129	1	282	797817	mau_58144.png	mau_Leiter.png	inorganic	39122	ok
66287	09/14/2021 13:43:13	1	69	801895	1	283	800517	804827	1	284	803217	809042	1	286	808617	2	760	correct	809825	1	286	808617	mac_59752.png	mac_Dartpfeil.png	inorganic	39122	ok
66287	09/14/2021 13:43:25	1	70	812991	1	287	811316	816123	1	288	814017	820588	1	290	819416	3	755	correct	821371	1	290	819416	foc_02664.png	foc_Eule.png	organic	39122	ok
66287	09/14/2021 13:43:37	1	71	825387	1	292	824817	828286	1	293	827516	832351	1	294	830217	2	1060	correct	833434	1	295	832917	maw_22459.png	maw_Schlauchboot.png	inorganic	39122	ok
66287	09/14/2021 13:43:49	1	72	836466	1	296	835616	839915	1	297	838317	844014	1	299	843716	2	900	correct	844947	1	299	843716	far_06518.png	far_Giesskanne.png	inorganic	39122	ok
66287	09/14/2021 13:43:58	1	73	848479	1	300	846417	850278	1	301	849117	853427	1	302	851816	3	842	correct	854294	1	302	851816	foa_00426.png	foa_Aubergine.png	organic	39122	ok
66287	09/14/2021 13:44:09	1	74	858092	1	304	857216	860325	1	305	859916	865140	1	306	862617	3	554	correct	865740	1	307	865316	moh_07125.png	moh_Muecke.png	organic	39122	ok
66287	09/14/2021 13:44:22	1	75	868572	1	308	868016	872038	1	309	870717	876953	1	311	876116	2	776	correct	877752	1	311	876116	mao_19000.png	mao_Kegel.png	inorganic	39122	ok
66287	09/14/2021 13:44:32	1	76	881884	1	313	881516	884117	1	313	881516	888732	1	315	886917	3	1237	correct	889998	1	316	889616	foj_08937.png	foj_Rose.png	organic	39122	ok
66287	09/14/2021 13:44:45	1	77	892114	1	316	889616	895113	1	318	895016	899545	1	319	897716	3	757	correct	900328	1	319	897716	mot_69770.png	mot_Bison.png	organic	39122	ok
66287	09/14/2021 13:44:56	1	78	904743	1	321	903116	907709	1	322	905816	911074	1	323	908516	3	1186	correct	912291	1	324	911216	moj_11860.png	moj_Blatt.png	organic	39122	ok
66287	09/14/2021 13:45:07	1	79	916089	1	325	913916	918222	1	326	916617	922554	1	328	922016	3	635	correct	923220	1	328	922016	fot_06092.png	fot_Taube.png	organic	39122	ok
66287	09/14/2021 13:45:17	1	80	927069	1	329	924716	928918	1	330	927416	933533	1	332	932817	2	1338	correct	934900	1	332	932817	mai_23761.png	mai_Gewehr.png	inorganic	39122	ok
66287	09/14/2021 13:45:30	1	81	937099	1	333	935516	939415	1	334	938216	944330	1	336	943616	2	422	correct	944780	1	336	943616	mat_23754.png	mat_Feuerzeug.png	inorganic	39122	ok
66287	09/14/2021 13:45:42	1	82	949545	1	338	949016	952827	1	339	951716	957675	1	341	957116	2	856	correct	958558	1	341	957116	mae_36426.png	mae_Taschenrechner.png	inorganic	39122	ok
66287	09/14/2021 13:45:53	1	83	962374	1	342	959816	964606	1	343	962516	968672	1	345	967916	3	806	correct	969505	1	345	967916	foi_05187.png	foi_Apfelkuchen.png	organic	39122	ok
66287	09/14/2021 13:46:04	1	84	973320	1	346	970616	975053	1	347	973316	979418	1	349	978716	3	1095	correct	980551	1	349	978716	mos_23223.png	mos_Traube.png	organic	39122	ok
66287	09/14/2021 13:46:15	1	85	983983	1	350	981416	987299	1	352	986815	991064	1	353	989516	2	748	correct	991847	1	353	989516	fan_18894.png	fan_Klavier.png	inorganic	39122	ok
66287	09/14/2021 13:46:25	1	86	994413	1	354	992216	997762	1	356	997616	1001777	1	357	1000316	3	1242	correct	1003043	1	358	1003015	mom_59641.png	mom_Loewe.png	organic	39122	ok
66287	09/14/2021 13:46:35	1	87	1005209	1	358	1003015	1006875	1	359	1005716	1010741	1	360	1008416	3	270	correct	1011041	1	360	1008416	mol_11363.png	mol_Pizza.png	organic	39122	ok
66287	09/14/2021 13:46:47	1	88	1015139	1	362	1013816	1017688	1	363	1016516	1021720	1	364	1019215	3	1047	correct	1022803	1	365	1021916	foq_17341.png	foq_Pinguin.png	organic	39122	ok
66287	09/14/2021 13:46:58	1	89	1026935	1	366	1024616	1028801	1	367	1027315	1033550	1	369	1032715	3	350	correct	1033933	1	369	1032715	mob_22833.png	mob_Kiwi.png	organic	39122	ok
66287	09/14/2021 13:47:10	1	90	1037831	1	370	1035415	1041347	1	372	1040815	1046212	1	373	1043515	2	1109	correct	1047345	1	374	1046216	mas_41937.png	mas_Tisch.png	inorganic	39122	ok
66287	09/14/2021 13:47:21	1	91	1049994	1	375	1048915	1053110	1	376	1051615	1056608	1	377	1054316	3	1350	correct	1057991	1	378	1057015	mof_06901.png	mof_Spaghetti.png	organic	39122	ok
66287	09/14/2021 13:47:32	1	92	1060574	1	379	1059715	1063539	1	380	1062416	1068021	1	382	1067815	2	899	correct	1068954	1	382	1067815	fac_02970.png	fac_Ohrring.png	inorganic	39122	ok
66287	09/14/2021 13:47:44	1	93	1072087	1	383	1070516	1075069	1	384	1073215	1079667	1	386	1078615	2	775	correct	1080467	1	386	1078615	maj_01546.png	maj_Computermaus.png	inorganic	39122	ok
66287	09/14/2021 13:47:57	1	94	1084366	1	388	1084015	1086565	1	388	1084015	1091580	1	390	1089415	2	718	correct	1092330	1	391	1092115	fax_15310.png	fax_Klebeband.png	inorganic	39122	ok
66287	09/14/2021 13:48:08	1	95	1096778	1	392	1094815	1099744	1	393	1097515	1104426	1	395	1102915	3	1532	correct	1105992	1	396	1105615	foe_08514.png	foe_Tannenzapfen.png	organic	39122	ok
66287	09/14/2021 13:48:18	1	96	1107824	1	396	1105615	1110374	1	397	1108315	1113939	1	399	1113715	2	1359	correct	1115339	1	399	1113715	faj_07849.png	faj_Schuh.png	inorganic	39122	ok
